tweet_id,expanded_urls,rating_numerator,rating_denominator,dog_class,jpg_url,dog_type,confidence_level,retweet_count,fav_count
666435652385423360,https://twitter.com/dog_rates/status/666435652385423360/photo/1,10,10,,https://pbs.twimg.com/media/CT-nsTQWEAEkyDn.jpg,Chesapeake_Bay_retriever,0.18413,54,170
666437273139982337,https://twitter.com/dog_rates/status/666437273139982337/photo/1,7,10,,https://pbs.twimg.com/media/CT-pKmRWIAAxUWj.jpg,Chihuahua,0.6718529999999999,52,131
666447344410484738,https://twitter.com/dog_rates/status/666447344410484738/photo/1,9,10,,https://pbs.twimg.com/media/CT-yU5QWwAEjLX5.jpg,curly-coated_retriever,0.32208400000000004,23,107
666454714377183233,https://twitter.com/dog_rates/status/666454714377183233/photo/1,10,10,,https://pbs.twimg.com/media/CT-5Bs-WUAA2JeC.jpg,dalmatian,0.278954,223,545
666644823164719104,https://twitter.com/dog_rates/status/666644823164719104/photo/1,9,10,,https://pbs.twimg.com/media/CUBl6IwVAAA9_zT.jpg,Ibizan_hound,0.0443334,88,238
666649482315059201,https://twitter.com/dog_rates/status/666649482315059201/photo/1,4,10,,https://pbs.twimg.com/media/CUBqKnLWwAA5OQB.jpg,Border_collie,0.447803,608,923
666691418707132416,https://twitter.com/dog_rates/status/666691418707132416/photo/1,8,10,,https://pbs.twimg.com/media/CUCQTpEWEAA7EDz.jpg,German_shepherd,0.975401,51,196
666701168228331520,https://twitter.com/dog_rates/status/666701168228331520/photo/1,8,10,,https://pbs.twimg.com/media/CUCZLHlUAAAeAig.jpg,Labrador_retriever,0.887707,234,449
666739327293083650,https://twitter.com/dog_rates/status/666739327293083650/photo/1,10,10,,https://pbs.twimg.com/media/CUC74aTWoAInZey.jpg,miniature_poodle,0.546933,71,244
666776908487630848,https://twitter.com/dog_rates/status/666776908487630848/photo/1,5,10,,https://pbs.twimg.com/media/CUDeDoWUYAAD-EM.jpg,miniature_pinscher,0.167175,186,368
666781792255496192,https://twitter.com/dog_rates/status/666781792255496192/photo/1,10,10,,https://pbs.twimg.com/media/CUDigRXXIAATI_H.jpg,Italian_greyhound,0.618316,211,404
666804364988780544,https://twitter.com/dog_rates/status/666804364988780544/photo/1,8,10,,https://pbs.twimg.com/media/CUD3A7YWoAA82N0.jpg,English_setter,0.32879200000000003,95,250
666817836334096384,https://twitter.com/dog_rates/status/666817836334096384/photo/1,9,10,,https://pbs.twimg.com/media/CUEDSMEWEAAuXVZ.jpg,miniature_schnauzer,0.496953,267,540
666826780179869698,https://twitter.com/dog_rates/status/666826780179869698/photo/1,12,10,,https://pbs.twimg.com/media/CUELa0NUkAAscGC.jpg,Maltese_dog,0.359383,105,266
666835007768551424,https://twitter.com/dog_rates/status/666835007768551424/photo/1,10,10,,https://pbs.twimg.com/media/CUES51dXIAEahyG.jpg,Airedale,0.448459,83,222
666996132027977728,https://twitter.com/dog_rates/status/666996132027977728/photo/1,10,10,,https://pbs.twimg.com/media/CUGlb6iUwAITEbW.jpg,Rottweiler,0.0624899,102,258
667044094246576128,https://twitter.com/dog_rates/status/667044094246576128/photo/1,12,10,,https://pbs.twimg.com/media/CUHREBXXAAE6A9b.jpg,golden_retriever,0.765266,54,198
667062181243039745,https://twitter.com/dog_rates/status/667062181243039745/photo/1,10,10,,https://pbs.twimg.com/media/CUHhgvHUAAA4aB0.jpg,Chesapeake_Bay_retriever,0.825678,57,227
667073648344346624,https://twitter.com/dog_rates/status/667073648344346624/photo/1,10,10,,https://pbs.twimg.com/media/CUHr8WbWEAEBPgf.jpg,Chihuahua,0.483682,134,425
667090893657276420,https://twitter.com/dog_rates/status/667090893657276420/photo/1,7,10,,https://pbs.twimg.com/media/CUH7oLuUsAELWib.jpg,Chihuahua,0.959514,132,349
667119796878725120,https://twitter.com/dog_rates/status/667119796878725120/photo/1,10,10,,https://pbs.twimg.com/media/CUIV6F7XIAA1tAM.jpg,Pembroke,0.741563,135,346
667138269671505920,https://twitter.com/dog_rates/status/667138269671505920/photo/1,10,10,,https://pbs.twimg.com/media/CUImtzEVAAAZNJo.jpg,West_Highland_white_terrier,0.747713,2387,4851
667152164079423490,https://twitter.com/dog_rates/status/667152164079423490/photo/1,12,10,,https://pbs.twimg.com/media/CUIzWk_UwAAfUNq.jpg,toy_poodle,0.535411,18285,49720
667160273090932737,https://twitter.com/dog_rates/status/667160273090932737/photo/1,11,10,,https://pbs.twimg.com/media/CUI6uuaW4AAvCIs.jpg,golden_retriever,0.471351,66,268
667165590075940865,https://twitter.com/dog_rates/status/667165590075940865/photo/1,10,10,,https://pbs.twimg.com/media/CUI_kHBWsAAAef5.jpg,miniature_pinscher,0.140173,1241,2819
667171260800061440,https://twitter.com/dog_rates/status/667171260800061440/photo/1,10,10,,https://pbs.twimg.com/media/CUJEuRIXIAAPDLt.jpg,giant_schnauzer,0.8412649999999999,97,235
667174963120574464,https://twitter.com/dog_rates/status/667174963120574464/photo/1,9,10,,https://pbs.twimg.com/media/CUJIFoJWsAAL3Dc.jpg,toy_poodle,0.266437,88,262
667176164155375616,https://twitter.com/dog_rates/status/667176164155375616/photo/1,4,10,,https://pbs.twimg.com/media/CUJJLtWWsAE-go5.jpg,soft-coated_wheaten_terrier,0.318981,484,640
667177989038297088,https://twitter.com/dog_rates/status/667177989038297088/photo/1,8,10,,https://pbs.twimg.com/media/CUJK18UWEAEg7AR.jpg,vizsla,0.25924899999999995,58,200
667182792070062081,https://twitter.com/dog_rates/status/667182792070062081/photo/1,10,10,,https://pbs.twimg.com/media/CUJPNjOWsAAZRqP.jpg,golden_retriever,0.949892,6618,15075
667192066997374976,https://twitter.com/dog_rates/status/667192066997374976/photo/1,12,10,,https://pbs.twimg.com/media/CUJXpRBXIAAN0yz.jpg,Rottweiler,0.28364,115,414
667200525029539841,https://twitter.com/dog_rates/status/667200525029539841/photo/1,11,10,,https://pbs.twimg.com/media/CUJfVMPXIAAgbue.jpg,Siberian_husky,0.694904,282,658
667211855547486208,https://twitter.com/dog_rates/status/667211855547486208/photo/1,9,10,,https://pbs.twimg.com/media/CUJppKJWoAA75NP.jpg,golden_retriever,0.462556,258,516
667393430834667520,https://twitter.com/dog_rates/status/667393430834667520/photo/1,8,10,,https://pbs.twimg.com/media/CUMOyd3XIAAl13H.jpg,papillon,0.557009,60,211
667405339315146752,https://twitter.com/dog_rates/status/667405339315146752/photo/1,7,10,,https://pbs.twimg.com/media/CUMZnmhUEAEbtis.jpg,Saint_Bernard,0.381377,234,489
667435689202614272,https://twitter.com/dog_rates/status/667435689202614272/photo/1,12,10,,https://pbs.twimg.com/media/CUM1OHCW4AEgGSi.jpg,Rottweiler,0.999091,89,326
667453023279554560,https://twitter.com/dog_rates/status/667453023279554560/photo/1,11,10,,https://pbs.twimg.com/media/CUNE_OSUwAAdHhX.jpg,Labrador_retriever,0.8256700000000001,96,327
667455448082227200,https://twitter.com/dog_rates/status/667455448082227200/photo/1,7,10,,https://pbs.twimg.com/media/CUNHMXTU8AAS3HH.jpg,Tibetan_terrier,0.676376,66,203
667470559035432960,https://twitter.com/dog_rates/status/667470559035432960/photo/1,11,10,,https://pbs.twimg.com/media/CUNU78YWEAECmpB.jpg,toy_poodle,0.304175,102,273
667491009379606528,https://twitter.com/dog_rates/status/667491009379606528/photo/1,7,10,,https://pbs.twimg.com/media/CUNniSlUYAEj1Jl.jpg,borzoi,0.852088,242,559
667495797102141441,https://twitter.com/dog_rates/status/667495797102141441/photo/1,9,10,,https://pbs.twimg.com/media/CUNr4-7UwAAg2lq.jpg,Chihuahua,0.143957,294,565
667502640335572993,https://twitter.com/dog_rates/status/667502640335572993/photo/1,11,10,,https://pbs.twimg.com/media/CUNyHTMUYAAQVch.jpg,Labrador_retriever,0.996709,231,563
667509364010450944,https://twitter.com/dog_rates/status/667509364010450944/photo/1,12,10,,https://pbs.twimg.com/media/CUN4Or5UAAAa5K4.jpg,beagle,0.636169,2272,7148
667517642048163840,https://twitter.com/dog_rates/status/667517642048163840/photo/1,8,10,,https://pbs.twimg.com/media/CUN_wiBUkAAakT0.jpg,Italian_greyhound,0.125176,203,389
667524857454854144,https://twitter.com/dog_rates/status/667524857454854144/photo/1,12,10,,https://pbs.twimg.com/media/CUOGUfJW4AA_eni.jpg,Chesapeake_Bay_retriever,0.08812239999999999,1198,1798
667530908589760512,https://twitter.com/dog_rates/status/667530908589760512/photo/1,10,10,,https://pbs.twimg.com/media/CUOL0uGUkAAx7yh.jpg,golden_retriever,0.633037,264,501
667534815156183040,https://twitter.com/dog_rates/status/667534815156183040/photo/1,8,10,,https://pbs.twimg.com/media/CUOPYI5UcAAj_nO.jpg,Pembroke,0.435254,576,866
667538891197542400,https://twitter.com/dog_rates/status/667538891197542400/photo/1,9,10,,https://pbs.twimg.com/media/CUOTFZOW4AABsfW.jpg,Yorkshire_terrier,0.618957,72,220
667544320556335104,https://twitter.com/dog_rates/status/667544320556335104/photo/1,10,10,,https://pbs.twimg.com/media/CUOYBbbWIAAXQGU.jpg,Pomeranian,0.412893,568,917
667546741521195010,https://twitter.com/dog_rates/status/667546741521195010/photo/1,9,10,,https://pbs.twimg.com/media/CUOaOWXWcAA0_Jy.jpg,toy_poodle,0.787424,138,355
667728196545200128,https://twitter.com/dog_rates/status/667728196545200128/photo/1,11,10,,https://pbs.twimg.com/media/CUQ_QahUAAAVQjn.jpg,kuvasz,0.360159,162,398
667773195014021121,https://twitter.com/dog_rates/status/667773195014021121/photo/1,8,10,,https://pbs.twimg.com/media/CURoLrOVEAAaWdR.jpg,West_Highland_white_terrier,0.360465,61,243
667793409583771648,https://twitter.com/dog_rates/status/667793409583771648/photo/1,8,10,,https://pbs.twimg.com/media/CUR6jqVWsAEgGot.jpg,dalmatian,0.5350729999999999,358,736
667801013445750784,https://twitter.com/dog_rates/status/667801013445750784/photo/1,12,10,,https://pbs.twimg.com/media/CUSBemVUEAAn-6V.jpg,flat-coated_retriever,0.508392,101,346
667806454573760512,https://twitter.com/dog_rates/status/667806454573760512/photo/1,10,10,,https://pbs.twimg.com/media/CUSGbXeVAAAgztZ.jpg,Chihuahua,0.187155,535,1111
667832474953625600,https://twitter.com/dog_rates/status/667832474953625600/photo/1,12,10,,https://pbs.twimg.com/media/CUSeGFNW4AAyyHC.jpg,miniature_pinscher,0.2142,68,303
667861340749471744,https://twitter.com/dog_rates/status/667861340749471744/photo/1,9,10,,https://pbs.twimg.com/media/CUS4WJ-UsAEJj10.jpg,malamute,0.967275,86,253
667878741721415682,https://twitter.com/dog_rates/status/667878741721415682/photo/1,2,10,,https://pbs.twimg.com/media/CUTILFiWcAE8Rle.jpg,miniature_pinscher,0.106003,127,409
667885044254572545,https://twitter.com/dog_rates/status/667885044254572545/photo/1,10,10,,https://pbs.twimg.com/media/CUTN5V4XAAAIa4R.jpg,malamute,0.0885297,530,868
667886921285246976,https://twitter.com/dog_rates/status/667886921285246976/photo/1,11,10,,https://pbs.twimg.com/media/CUTPnPCW4AI7R0y.jpg,Pomeranian,0.8004319999999999,1180,2011
667902449697558528,https://twitter.com/dog_rates/status/667902449697558528/photo/1,9,10,,https://pbs.twimg.com/media/CUTdvAJXIAAMS4q.jpg,Norwegian_elkhound,0.298881,396,905
667915453470232577,https://twitter.com/dog_rates/status/667915453470232577/photo/1,10,10,,https://pbs.twimg.com/media/CUTpj-GWcAATc6A.jpg,boxer,0.196655,59,222
667924896115245057,https://twitter.com/dog_rates/status/667924896115245057/photo/1,9,10,,https://pbs.twimg.com/media/CUTyJpHWcAATl0O.jpg,Labrador_retriever,0.209051,119,318
668113020489474048,https://twitter.com/dog_rates/status/668113020489474048/photo/1,6,10,,https://pbs.twimg.com/media/CUWdPsqWcAERQVv.jpg,Pembroke,0.548896,265,709
668171859951755264,https://twitter.com/dog_rates/status/668171859951755264/photo/1,7,10,,https://pbs.twimg.com/media/CUXSwy8W4AA6uet.jpg,Chihuahua,0.664834,208,525
668190681446379520,https://twitter.com/dog_rates/status/668190681446379520/photo/1,12,10,,https://pbs.twimg.com/media/CUXj4SgXAAETlu6.jpg,Blenheim_spaniel,0.958402,210,696
668204964695683073,https://twitter.com/dog_rates/status/668204964695683073/photo/1,8,10,,https://pbs.twimg.com/media/CUXw3qHWoAAk8HJ.jpg,Labrador_retriever,0.65518,206,586
668221241640230912,https://twitter.com/dog_rates/status/668221241640230912/photo/1,10,10,,https://pbs.twimg.com/media/CUX_rAyWsAYZOQ5.jpg,chow,0.395101,215,537
668237644992782336,https://twitter.com/dog_rates/status/668237644992782336/photo/1,10,10,,https://pbs.twimg.com/media/CUYOl0kW4AAVe_p.jpg,chow,0.8093199999999999,3100,6614
668248472370458624,https://twitter.com/dog_rates/status/668248472370458624/photo/1,8,10,,https://pbs.twimg.com/media/CUYYcMfXAAAixe7.jpg,Chihuahua,0.7345470000000001,523,1056
668256321989451776,https://twitter.com/dog_rates/status/668256321989451776/photo/1,13,10,,https://pbs.twimg.com/media/CUYflCXWEAAzQVu.jpg,Pembroke,0.0944294,667,1385
668268907921326080,https://twitter.com/dog_rates/status/668268907921326080/photo/1,10,10,,https://pbs.twimg.com/media/CUYrBNQUkAA-zx4.jpg,Pembroke,0.48483,261,592
668274247790391296,https://twitter.com/dog_rates/status/668274247790391296/photo/1,10,10,,https://pbs.twimg.com/media/CUYv4d2WUAAziXs.jpg,soft-coated_wheaten_terrier,0.406374,248,886
668286279830867968,https://twitter.com/dog_rates/status/668286279830867968/photo/1,11,10,,https://pbs.twimg.com/media/CUY60usWoAAdBxx.jpg,golden_retriever,0.215944,149,535
668297328638447616,https://twitter.com/dog_rates/status/668297328638447616/photo/1,9,10,,https://pbs.twimg.com/media/CUZE4IWW4AAZmDf.jpg,Eskimo_dog,0.0327838,319,656
668480044826800133,https://twitter.com/dog_rates/status/668480044826800133/photo/1,11,10,,https://pbs.twimg.com/media/CUbrDWOWcAEyMdM.jpg,Labrador_retriever,0.0999648,162,491
668484198282485761,https://twitter.com/dog_rates/status/668484198282485761/photo/1,9,10,,https://pbs.twimg.com/media/CUbu1GAWsAEH3E-.jpg,standard_poodle,0.587372,253,453
668496999348633600,https://twitter.com/dog_rates/status/668496999348633600/photo/1,8,10,,https://pbs.twimg.com/media/CUb6ebKWcAAJkd0.jpg,Staffordshire_bullterrier,0.412879,146,436
668507509523615744,https://twitter.com/dog_rates/status/668507509523615744/photo/1,10,10,,https://pbs.twimg.com/media/CUcECBYWcAAzFRg.jpg,basenji,0.0553794,116,345
668528771708952576,https://twitter.com/dog_rates/status/668528771708952576/photo/1,12,10,,https://pbs.twimg.com/media/CUcXXpxWUAAUJ__.jpg,Labrador_retriever,0.195835,242,496
668537837512433665,https://twitter.com/dog_rates/status/668537837512433665/photo/1,8,10,,https://pbs.twimg.com/media/CUcfnWlWsAAzlwE.jpg,Lakeland_terrier,0.372988,79,265
668542336805281792,https://twitter.com/dog_rates/status/668542336805281792/photo/1,10,10,,https://pbs.twimg.com/media/CUcjtL8WUAAAJoz.jpg,American_Staffordshire_terrier,0.267695,231,497
668567822092664832,https://twitter.com/dog_rates/status/668567822092664832/photo/1,11,10,,https://pbs.twimg.com/media/CUc64knWoAkZt70.jpg,Shih-Tzu,0.985649,62,265
668623201287675904,"https://twitter.com/dog_rates/status/668623201287675904/photo/1,https://twitter.com/dog_rates/status/668623201287675904/photo/1,https://twitter.com/dog_rates/status/668623201287675904/photo/1,https://twitter.com/dog_rates/status/668623201287675904/photo/1",10,10,,https://pbs.twimg.com/media/CUdtP1xUYAIeBnE.jpg,Chihuahua,0.708163,851,1551
668625577880875008,https://twitter.com/dog_rates/status/668625577880875008/photo/1,10,10,,https://pbs.twimg.com/media/CUdvambWoAA007z.jpg,groenendael,0.0544548,140,417
668627278264475648,https://twitter.com/dog_rates/status/668627278264475648/photo/1,9,10,,https://pbs.twimg.com/media/CUdw9thWsAA4mB9.jpg,French_bulldog,0.965403,123,341
668631377374486528,https://twitter.com/dog_rates/status/668631377374486528/photo/1,5,10,,https://pbs.twimg.com/media/CUd0sSvWsAA85wO.jpg,miniature_schnauzer,0.904549,349,763
668633411083464705,"https://twitter.com/dog_rates/status/668633411083464705/photo/1,https://twitter.com/dog_rates/status/668633411083464705/photo/1",10,10,,https://pbs.twimg.com/media/CUd2ieCUcAAexyT.jpg,Pekinese,0.589011,1788,3024
668636665813057536,https://twitter.com/dog_rates/status/668636665813057536/photo/1,10,10,,https://pbs.twimg.com/media/CUd5gBGWwAA0IVA.jpg,komondor,0.999956,528,1114
668641109086707712,https://twitter.com/dog_rates/status/668641109086707712/photo/1,10,10,,https://pbs.twimg.com/media/CUd9ivxWUAAuXSQ.jpg,pug,0.146311,573,1145
668655139528511488,https://twitter.com/dog_rates/status/668655139528511488/photo/1,11,10,,https://pbs.twimg.com/media/CUeKTeYW4AEr_lx.jpg,beagle,0.31911,233,562
668779399630725120,https://twitter.com/dog_rates/status/668779399630725120/photo/1,10,10,,https://pbs.twimg.com/media/CUf7UIaWUAEuKFr.jpg,Chesapeake_Bay_retriever,0.285508,409,749
668815180734689280,https://twitter.com/dog_rates/status/668815180734689280/photo/1,7,10,,https://pbs.twimg.com/media/CUgb21RXIAAlff7.jpg,redbone,0.461172,291,610
668826086256599040,https://twitter.com/dog_rates/status/668826086256599040/photo/1,10,10,,https://pbs.twimg.com/media/CUglxbFXAAA5O0d.jpg,malinois,0.640185,150,467
668852170888998912,https://twitter.com/dog_rates/status/668852170888998912/photo/1,11,10,,https://pbs.twimg.com/media/CUg9gBvWoAAmx-2.jpg,golden_retriever,0.903529,184,479
668872652652679168,https://twitter.com/dog_rates/status/668872652652679168/photo/1,11,10,,https://pbs.twimg.com/media/CUhQIAhXAAA2j7u.jpg,miniature_schnauzer,0.0355366,322,566
668892474547511297,https://twitter.com/dog_rates/status/668892474547511297/photo/1,11,10,,https://pbs.twimg.com/media/CUhiJ63WEAAw2qm.jpg,kelpie,0.421979,164,422
668902994700836864,https://twitter.com/dog_rates/status/668902994700836864/photo/1,11,10,,https://pbs.twimg.com/media/CUhruUgUAAAa8FQ.jpg,Brittany_spaniel,0.828425,107,338
668932921458302977,https://twitter.com/dog_rates/status/668932921458302977/photo/1,9,10,,https://pbs.twimg.com/media/CUiG6_ZXAAAPaw_.jpg,standard_poodle,0.237638,63,284
668955713004314625,https://twitter.com/dog_rates/status/668955713004314625/photo/1,10,10,,https://pbs.twimg.com/media/CUibq3uVAAAup_O.jpg,cocker_spaniel,0.367492,77,300
668960084974809088,https://twitter.com/dog_rates/status/668960084974809088/photo/1,10,10,,https://pbs.twimg.com/media/CUifpn4WUAAS5X3.jpg,Chesapeake_Bay_retriever,0.165878,263,757
668975677807423489,https://twitter.com/dog_rates/status/668975677807423489/photo/1,11,10,,https://pbs.twimg.com/media/CUit1O1WoAEBHjj.jpg,basset,0.605437,641,1386
668979806671884288,https://twitter.com/dog_rates/status/668979806671884288/photo/1,12,10,,https://pbs.twimg.com/media/CUixld6WoAArDrJ.jpg,golden_retriever,0.608537,382,842
668986018524233728,https://twitter.com/dog_rates/status/668986018524233728/photo/1,9,10,,https://pbs.twimg.com/media/CUi3PIrWoAAPvPT.jpg,Chihuahua,0.00563972,183,578
668989615043424256,https://twitter.com/dog_rates/status/668989615043424256/photo/1,3,10,,https://pbs.twimg.com/media/CUi6geuUYAIvE9n.jpg,pug,0.917326,356,726
668994913074286592,https://twitter.com/dog_rates/status/668994913074286592/photo/1,5,10,,https://pbs.twimg.com/media/CUi_UtnWIAEtfqz.jpg,English_springer,0.0897633,254,468
669000397445533696,https://twitter.com/dog_rates/status/669000397445533696/photo/1,11,10,,https://pbs.twimg.com/media/CUjETvDVAAI8LIy.jpg,Pembroke,0.82294,6965,22118
669006782128353280,https://twitter.com/dog_rates/status/669006782128353280/photo/1,12,10,,https://pbs.twimg.com/media/CUjKHs0WIAECWP3.jpg,Chihuahua,0.127178,269,610
669037058363662336,https://twitter.com/dog_rates/status/669037058363662336/photo/1,10,10,,https://pbs.twimg.com/media/CUjlp51WcAA1vGA.jpg,Chihuahua,0.803528,336,698
669203728096960512,https://twitter.com/dog_rates/status/669203728096960512/photo/1,9,10,,https://pbs.twimg.com/media/CUl9PGBVEAUV3Wz.jpg,pug,0.910452,522,1074
669216679721873412,https://twitter.com/dog_rates/status/669216679721873412/photo/1,8,10,,https://pbs.twimg.com/media/CUmJBS5WUAAKtrP.jpg,golden_retriever,0.992758,422,958
669324657376567296,https://twitter.com/dog_rates/status/669324657376567296/photo/1,11,10,,https://pbs.twimg.com/media/CUnrN7vUcAAfGvN.jpg,Cardigan,0.131544,223,525
669327207240699904,https://twitter.com/dog_rates/status/669327207240699904/photo/1,13,10,,https://pbs.twimg.com/media/CUntin8WIAADmLk.jpg,golden_retriever,0.919584,127,610
669328503091937280,https://twitter.com/dog_rates/status/669328503091937280/photo/1,12,10,,https://pbs.twimg.com/media/CUnuuLEWEAAlKjN.jpg,Siberian_husky,0.424202,452,1081
669354382627049472,https://twitter.com/dog_rates/status/669354382627049472/photo/1,8,10,,https://pbs.twimg.com/media/CUoGQjdXAAAkaz2.jpg,Chihuahua,0.97399,1390,2889
669359674819481600,https://twitter.com/dog_rates/status/669359674819481600/photo/1,11,10,,https://pbs.twimg.com/media/CUoLEG3XAAE65I0.jpg,Labrador_retriever,0.367818,134,390
669363888236994561,https://twitter.com/dog_rates/status/669363888236994561/photo/1,10,10,,https://pbs.twimg.com/media/CUoO1TLWsAA0Z3w.jpg,golden_retriever,0.539004,252,669
669367896104181761,https://twitter.com/dog_rates/status/669367896104181761/photo/1,10,10,,https://pbs.twimg.com/media/CUoSjTnWwAANNak.jpg,basset,0.749394,172,485
669371483794317312,https://twitter.com/dog_rates/status/669371483794317312/photo/1,10,10,,https://pbs.twimg.com/media/CUoVz8rU8AAfW-c.jpg,Brabancon_griffon,0.483268,196,524
669375718304980992,https://twitter.com/dog_rates/status/669375718304980992/photo/1,6,10,,https://pbs.twimg.com/media/CUoZqaqWcAAA2MQ.jpg,Airedale,0.168762,792,1425
669393256313184256,https://twitter.com/dog_rates/status/669393256313184256/photo/1,10,10,,https://pbs.twimg.com/media/CUopnHPVEAAcL2o.jpg,cocker_spaniel,0.359843,83,383
669564461267722241,https://twitter.com/dog_rates/status/669564461267722241/photo/1,10,10,,https://pbs.twimg.com/media/CUrFUvDVAAA9H-F.jpg,toy_poodle,0.623685,133,413
669567591774625800,https://twitter.com/dog_rates/status/669567591774625800/photo/1,9,10,,https://pbs.twimg.com/media/CUrIK1DWoAAhECq.jpg,Chihuahua,0.980511,61,248
669573570759163904,https://twitter.com/dog_rates/status/669573570759163904/photo/1,10,10,,https://pbs.twimg.com/media/CUrNmtFWoAAnWCD.jpg,West_Highland_white_terrier,0.946828,156,467
